"Fly ID"	"Light Intensity(uW/mm2)"	"Wind status"	"Satiety"	"Genotype"	"Status"	"weighted_TSALE_P10"
52	"70uW"	"Wind"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.414590747330961
1	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.00456204379562044
2	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.950729927007299
3	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.243613138686131
4	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.266423357664234
5	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.22992700729927
6	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.062043795620438
7	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.00547445255474453
8	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.107664233576642
9	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0182481751824818
10	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
11	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.75
12	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.264598540145985
13	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0565693430656934
14	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.194343065693431
15	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.352189781021898
16	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0456204379562044
17	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.12043795620438
18	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
19	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.318430656934307
20	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
21	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
22	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0593065693430657
23	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.903284671532847
24	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.284671532846715
25	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0684306569343066
26	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.25
36	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0136861313868613
37	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.253649635036496
38	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0912408759124088
39	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.323905109489051
40	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.266423357664234
41	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.244525547445255
42	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.226277372262774
43	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0228102189781022
44	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.00547445255474453
45	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.715328467153285
46	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.286496350364964
47	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.277372262773723
48	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.312043795620438
49	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.572992700729927
50	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.423357664233577
51	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.699817518248175
52	"14uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
1	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
2	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.988434163701068
3	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.104982206405694
4	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0275800711743772
5	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
6	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.199288256227758
7	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.048932384341637
8	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.903914590747331
9	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.448398576512456
10	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.52846975088968
11	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.615658362989324
12	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
13	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
14	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
15	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
16	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
17	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
18	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.397686832740213
19	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
20	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
21	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.142348754448399
22	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
23	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
24	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0498220640569395
25	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0596085409252669
26	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.956405693950178
36	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0809608540925267
37	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.96085409252669
38	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.473309608540925
39	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
40	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.47153024911032
41	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.962633451957295
42	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.433274021352313
43	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.980427046263345
44	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
45	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
46	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.679715302491103
47	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
48	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
49	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.145907473309609
50	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.726868327402135
51	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
52	"14uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
1	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.150355871886121
2	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
3	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.00622775800711744
4	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0231316725978648
5	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0364768683274021
6	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.211743772241993
7	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0729537366548043
8	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0266903914590747
9	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.236654804270463
10	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.379003558718861
11	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.357651245551601
12	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.27846975088968
13	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0569395017793594
14	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.596975088967972
15	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0320284697508897
16	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0222419928825623
17	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.23932384341637
18	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.191281138790036
19	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.840747330960854
20	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
21	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.222419928825623
22	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0685053380782918
23	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.233096085409253
24	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0871886120996441
25	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0898576512455516
26	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.238434163701068
36	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.118327402135231
37	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0640569395017794
38	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.282918149466192
39	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.20017793594306
40	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.00711743772241993
41	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.116548042704626
42	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0409252669039146
43	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.254448398576512
44	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0266903914590747
45	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.124555160142349
46	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0355871886120996
47	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
48	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
49	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.49644128113879
50	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.283807829181495
51	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0916370106761566
52	"42uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0284697508896797
1	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
2	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
3	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0355871886120996
4	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.411032028469751
5	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0622775800711744
6	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.145017793594306
7	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0889679715302491
8	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.915480427046263
9	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.133451957295374
10	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
11	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
12	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
13	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.241992882562278
14	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
15	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
16	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.951957295373665
17	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0213523131672598
18	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0934163701067616
19	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.391459074733096
20	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
21	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.743772241992883
22	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.562277580071174
23	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
24	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.233985765124555
25	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.499110320284697
26	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.532918149466192
36	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.709074733096085
37	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.834519572953737
38	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.781138790035587
39	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.129893238434164
40	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.338078291814947
41	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.477758007117438
42	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
43	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.487544483985765
44	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.167259786476868
45	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.382562277580071
46	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.941281138790036
47	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0800711743772242
48	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
49	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.434163701067616
50	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
51	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
52	"42uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
1	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.540925266903915
2	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.657473309608541
3	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0729537366548043
4	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0462633451957295
5	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0702846975088968
6	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.000889679715302491
7	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.00622775800711744
8	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.249110320284698
9	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.250889679715302
10	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.288256227758007
11	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.202846975088968
12	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0151245551601423
13	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0862989323843416
14	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.116548042704626
15	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.4644128113879
16	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0622775800711744
17	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0533807829181495
18	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.169039145907473
19	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.112989323843416
20	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
21	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.540925266903915
22	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.183274021352313
23	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0249110320284698
24	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0106761565836299
25	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.302491103202847
26	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.162811387900356
36	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0765124555160142
37	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.201067615658363
38	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.201067615658363
39	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.159252669039146
40	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0943060498220641
41	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.307829181494662
42	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.304270462633452
43	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0587188612099644
44	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0151245551601423
45	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0373665480427046
46	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.097864768683274
47	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0427046263345196
48	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0560498220640569
49	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0729537366548043
50	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.182384341637011
51	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.549822064056939
52	"70uW"	"NoWind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0213523131672598
1	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.941333333333333
2	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0462222222222222
3	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0684444444444444
4	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.110222222222222
5	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.088
6	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.447111111111111
7	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
8	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
9	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.199111111111111
10	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.279111111111111
11	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.415111111111111
12	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
13	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.335111111111111
14	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.616
15	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.955555555555556
16	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
17	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.141333333333333
18	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.225777777777778
19	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.289777777777778
20	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
21	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.474666666666667
22	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.576
23	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
24	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0951111111111111
25	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.303111111111111
26	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	1
36	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.411555555555556
37	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.435555555555556
38	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0417777777777778
39	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.441777777777778
40	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.248
41	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.0631111111111111
42	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.267555555555556
43	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.426666666666667
44	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.404444444444444
45	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0435555555555556
46	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.291555555555556
47	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.317333333333333
48	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.463111111111111
49	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	0.0275555555555556
50	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.140444444444444
51	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	NA
