"Fly ID"	"Light Intensity(uW/mm2)"	"Wind status"	"Satiety"	"Genotype"	"Status"	"weighted_TSALE_P10"
49	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.885989010989011
50	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
51	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
52	"14uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.00686813186813187
1	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.162729658792651
2	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.136482939632546
3	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0
4	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.183727034120735
5	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.204724409448819
6	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.057742782152231
7	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.750656167979003
8	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.380577427821522
9	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0603674540682415
10	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.183727034120735
11	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.124671916010499
12	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.233595800524934
13	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0118110236220472
14	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
15	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.167979002624672
16	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.572178477690289
17	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.047244094488189
18	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.119422572178478
19	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0997375328083989
20	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.28740157480315
21	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.582677165354331
22	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.190288713910761
23	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.307086614173228
24	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.482939632545932
25	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.353018372703412
26	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.614173228346457
27	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.146981627296588
28	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.068241469816273
29	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.119422572178478
30	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.398950131233596
31	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.480314960629921
32	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.254593175853018
33	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.10498687664042
34	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.227034120734908
35	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.377952755905512
36	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0236220472440945
37	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.162729658792651
38	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.31496062992126
39	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
40	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.174540682414698
41	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.020997375328084
42	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.175853018372703
43	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0997375328083989
44	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.10761154855643
45	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.427821522309711
46	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.517060367454068
47	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.608923884514436
48	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.404199475065617
49	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.469816272965879
50	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0748031496062992
51	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.523622047244094
52	"28uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.42257217847769
1	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.159210526315789
2	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0763157894736842
3	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0289473684210526
4	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.165789473684211
5	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.406578947368421
6	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
7	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.142105263157895
8	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
9	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.630263157894737
10	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
11	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.889473684210526
12	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.105263157894737
13	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
14	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.184210526315789
