"Fly ID"	"Light Intensity(uW/mm2)"	"Wind status"	"Satiety"	"Genotype"	"Status"	"weighted_TSALE_P10"
20	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.108923884514436
21	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.196850393700787
22	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.219160104986877
23	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.278215223097113
24	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.408136482939633
25	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0498687664041995
26	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0183727034120735
27	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.015748031496063
28	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
29	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0734908136482939
30	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
31	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.181102362204724
32	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.807086614173228
33	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.58005249343832
34	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0918635170603675
35	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.259842519685039
36	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.94750656167979
37	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
38	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.776902887139108
39	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
40	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
41	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0236220472440945
42	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.674540682414698
43	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.690288713910761
44	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
45	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.20997375328084
46	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.674540682414698
47	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.414698162729659
48	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.498687664041995
49	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.174540682414698
50	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.161417322834646
51	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.026246719160105
52	"70uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.37007874015748
1	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.311432325886991
2	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
3	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.122207621550591
4	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.779237844940867
5	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.906701708278581
6	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0197109067017083
7	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.374507227332457
8	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
9	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
10	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.950065703022339
11	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0538764783180026
12	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.616294349540079
13	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.038107752956636
14	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.345597897503285
15	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
16	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.653088042049934
17	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.219448094612352
18	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.145860709592641
19	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
20	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.273324572930355
21	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.00394218134034166
22	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.396846254927727
23	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.831800262812089
24	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0985545335085414
25	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.402102496714849
26	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.206307490144547
27	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
28	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
29	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.620236530880421
30	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
31	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.23784494086728
32	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.600525624178712
33	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
34	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
35	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.253613666228647
36	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0197109067017083
37	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
38	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
39	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.235216819973719
40	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.168199737187911
41	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.783180026281209
42	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
43	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.886990801576872
44	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
45	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.151116951379763
46	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.676741130091984
47	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.721419185282523
48	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.842312746386334
49	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
50	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.512483574244415
51	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.708278580814718
52	"70uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.709592641261498
1	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
2	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.485564304461942
3	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.627296587926509
4	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.254593175853018
5	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.191601049868766
6	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.711286089238845
7	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.961942257217848
8	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.910761154855643
9	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
10	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.58005249343832
11	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
12	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
13	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
14	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.0446194225721785
15	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
16	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.986876640419947
17	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.223097112860892
18	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
19	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.514435695538058
20	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.868766404199475
21	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
22	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
23	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.669291338582677
24	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.0748031496062992
25	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.21259842519685
26	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.543307086614173
27	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.175853018372703
28	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.116797900262467
29	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.559055118110236
30	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.0288713910761155
31	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.47244094488189
32	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.299212598425197
33	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.254593175853018
34	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.0131233595800525
35	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.162729658792651
36	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.549868766404199
37	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.0590551181102362
38	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.00656167979002625
39	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.194225721784777
40	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.0249343832020997
41	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.112860892388451
42	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.20997375328084
43	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.244094488188976
44	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.406824146981627
45	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.308398950131234
46	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.178477690288714
47	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.128608923884514
48	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.427821522309711
49	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.115485564304462
50	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.031496062992126
51	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.162729658792651
52	"14uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.225721784776903
1	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
2	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
3	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
4	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
5	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
6	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
7	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
8	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
9	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
10	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
11	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
12	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
13	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
14	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
15	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
16	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
17	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.561679790026247
18	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
19	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
20	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.948818897637795
21	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
22	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
23	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
24	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.15748031496063
25	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.456692913385827
26	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
27	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.0813648293963255
28	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.057742782152231
29	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.364829396325459
30	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
31	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.918635170603675
32	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.326771653543307
33	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.196850393700787
34	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
35	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.39238845144357
36	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
37	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.328083989501312
38	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.0997375328083989
39	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
40	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.63254593175853
41	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.335958005249344
42	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.514435695538058
43	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
44	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
45	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.755905511811024
46	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
47	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.967191601049869
48	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.556430446194226
49	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
50	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
51	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.981627296587926
52	"14uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.136482939632546
1	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.977690288713911
2	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.433070866141732
3	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.769028871391076
4	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
5	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.15748031496063
6	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
7	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.36745406824147
8	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.455380577427822
9	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.931758530183727
10	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.118110236220472
11	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.473753280839895
12	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.454068241469816
13	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.150918635170604
14	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.203412073490814
15	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
16	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.440944881889764
17	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
18	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.335958005249344
19	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
20	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.307086614173228
21	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
22	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
23	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
24	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.910761154855643
25	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.338582677165354
26	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.0866141732283465
27	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
28	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.0564304461942257
29	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.102362204724409
30	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.409448818897638
31	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.251968503937008
32	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.388451443569554
33	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.026246719160105
34	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.535433070866142
35	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.05249343832021
36	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.548556430446194
37	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.137795275590551
38	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.0328083989501312
39	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.241469816272966
40	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
41	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.114173228346457
42	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.257217847769029
43	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.377952755905512
44	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.164041994750656
45	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.089238845144357
46	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
47	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.089238845144357
48	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.585301837270341
49	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.220472440944882
50	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
51	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.26509186351706
52	"28uW"	"NoAir"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0
1	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
2	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
3	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
4	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
5	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.905511811023622
6	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
7	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
8	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
9	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
10	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
11	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
12	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
13	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.261154855643045
14	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
15	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
16	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
17	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
18	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
19	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.989501312335958
20	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
21	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
22	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
23	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.658792650918635
24	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
25	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
26	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	NA
27	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.0800524934383202
28	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.204724409448819
29	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.257217847769029
30	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.177165354330709
31	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
32	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.337270341207349
33	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.089238845144357
34	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.207349081364829
35	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.20997375328084
36	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.128608923884514
37	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.959317585301837
38	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
39	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.643044619422572
40	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.896325459317585
41	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.450131233595801
42	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.192913385826772
43	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.133858267716535
44	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	1
45	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.359580052493438
46	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.948818897637795
47	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.544619422572178
48	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.0603674540682415
49	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	0.796587926509186
50	"28uW"	"Air"	"fed"	"w1118-Or67d-Gal4"	"Parent"	-0.63254593175853
